128
128
128
1770
128
256
128
128
256
512
512
128
256
256
256
512
512
256
128
256
256
256
512
128
256
256
256
256
256
512
512
1024
256
128
256
128
256
256
256
512
256
256
256
256
256
256
128
64
128
256
1024
1024
512
1024
256
128
256
256
128
128
